Name,Time,X,Y,Layer,Observed,Computed,Weight,Group,Residual
EF-5,8955.000000,2274119.310000,10432636.680000,12,6482.200000,6494.301027,1.000000,1,-12.101027
EF-5,9343.000000,2274119.310000,10432636.680000,12,6477.040000,6491.784289,1.000000,1,-14.744289
EF-5,9654.000000,2274119.310000,10432636.680000,12,6473.060000,6491.227729,1.000000,1,-18.167729
EF-5,10022.000000,2274119.310000,10432636.680000,12,6478.670000,6490.904672,1.000000,1,-12.234672
EF-5,10392.000000,2274119.310000,10432636.680000,12,6475.090000,6489.129361,1.000000,1,-14.039361
EF-5,10731.000000,2274119.310000,10432636.680000,12,6466.710000,6486.221137,1.000000,1,-19.511137
EF-5,11159.000000,2274119.310000,10432636.680000,12,6460.670000,6482.753208,1.000000,1,-22.083208
EF-5,11494.000000,2274119.310000,10432636.680000,12,6455.570000,6480.687017,1.000000,1,-25.117017
EF-5,11621.000000,2274119.310000,10432636.680000,12,6455.710000,6480.002008,1.000000,1,-24.292008
FT-1,6280.000000,2273497.337014,10433662.390649,12,6512.220000,6512.095593,1.000000,1,0.124407
FT-1,6757.000000,2273497.337014,10433662.390649,12,6509.580000,6510.867336,1.000000,1,-1.287336
FT-1,7031.000000,2273497.337014,10433662.390649,12,6506.960000,6509.185944,1.000000,1,-2.225944
FT-1,7397.000000,2273497.337014,10433662.390649,12,6504.620000,6506.978925,1.000000,1,-2.358925
FT-1,7670.000000,2273497.337014,10433662.390649,12,6503.760000,6507.127930,1.000000,1,-3.367930
FT-1,8218.000000,2273497.337014,10433662.390649,12,6502.740000,6505.091781,1.000000,1,-2.351781
FT-1,8522.000000,2273497.337014,10433662.390649,12,6502.500000,6502.786784,1.000000,1,-0.286784
FT-1,8888.000000,2273497.337014,10433662.390649,12,6503.720000,6499.952451,1.000000,1,3.767549
FT-1,9314.000000,2273497.337014,10433662.390649,12,6502.700000,6496.957419,1.000000,1,5.742581
FT-1,9679.000000,2273497.337014,10433662.390649,12,6503.800000,6495.006226,1.000000,1,8.793774
FT-1,9800.000000,2273497.337014,10433662.390649,12,6503.900000,6494.504110,1.000000,1,9.395890
FT-1,10410.000000,2273497.337014,10433662.390649,12,6504.000000,6492.545981,1.000000,1,11.454019
FT-1,10714.000000,2273497.337014,10433662.390649,12,6503.740000,6491.172260,1.000000,1,12.567740
FT-1,10865.000000,2273497.337014,10433662.390649,12,6503.900000,6490.314563,1.000000,1,13.585437
FT-4,6314.000000,2276544.649769,10430918.446687,12,6548.880000,6547.659534,1.000000,1,1.220466
FT-4,6700.000000,2276544.649769,10430918.446687,12,6548.240000,6547.378645,1.000000,1,0.861355
FT-4,7118.000000,2276544.649769,10430918.446687,12,6547.850000,6546.900891,1.000000,1,0.949109
FT-4,7375.000000,2276544.649769,10430918.446687,12,6547.420000,6546.794835,1.000000,1,0.625165
GW-17,6320.000000,2276569.371962,10433798.259716,12,6586.630000,6581.320626,1.000000,1,5.309374
GW-19,6319.000000,2276120.145340,10433791.748382,12,6588.350000,6581.311945,1.000000,1,7.038055
GW-19,6757.000000,2276120.145340,10433791.748382,12,6586.940000,6580.741755,1.000000,1,6.198245
GW-19,7031.000000,2276120.145340,10433791.748382,12,6586.210000,6580.162982,1.000000,1,6.047018
GW-19,7397.000000,2276120.145340,10433791.748382,12,6591.070000,6579.526979,1.000000,1,11.543021
GW-19,7670.000000,2276120.145340,10433791.748382,12,6591.130000,6579.793945,1.000000,1,11.336055
GW-19,8218.000000,2276120.145340,10433791.748382,12,6582.150000,6578.979285,1.000000,1,3.170715
GW-19,8522.000000,2276120.145340,10433791.748382,12,6582.450000,6578.604818,1.000000,1,3.845182
GW-19,8888.000000,2276120.145340,10433791.748382,12,6581.810000,6578.140507,1.000000,1,3.669493
GW-19,9314.000000,2276120.145340,10433791.748382,12,6580.810000,6577.503617,1.000000,1,3.306383
GW-19,9679.000000,2276120.145340,10433791.748382,12,6579.470000,6577.240289,1.000000,1,2.229711
GW-19,9800.000000,2276120.145340,10433791.748382,12,6581.350000,6577.194480,1.000000,1,4.155520
GW-19,10410.000000,2276120.145340,10433791.748382,12,6580.210000,6576.837441,1.000000,1,3.372559
GW-19,10714.000000,2276120.145340,10433791.748382,12,6581.960000,6576.449909,1.000000,1,5.510091
GW-19,10865.000000,2276120.145340,10433791.748382,12,6578.970000,6576.172763,1.000000,1,2.797237
GW-19,11299.000000,2276120.145340,10433791.748382,12,6578.980000,6575.476851,1.000000,1,3.503149
GW-20,6319.000000,2276951.306096,10433789.578126,12,6586.340000,6581.478081,1.000000,1,4.861919
GW-20,6757.000000,2276951.306096,10433789.578126,12,6585.540000,6580.997869,1.000000,1,4.542131
GW-20,7031.000000,2276951.306096,10433789.578126,12,6584.580000,6580.492462,1.000000,1,4.087538
GW-20,7397.000000,2276951.306096,10433789.578126,12,6583.780000,6580.222484,1.000000,1,3.557516
GW-20,7865.000000,2276951.306096,10433789.578126,12,6561.400000,6578.932831,1.000000,1,-17.532831
GW-20,8160.000000,2276951.306096,10433789.578126,12,6573.180000,6577.853790,1.000000,1,-4.673790
GW-20,8555.000000,2276951.306096,10433789.578126,12,6579.050000,6579.426802,1.000000,1,-0.376802
GW-20,8941.000000,2276951.306096,10433789.578126,12,6573.240000,6578.680972,1.000000,1,-5.440972
GW-20,9336.000000,2276951.306096,10433789.578126,12,6576.440000,6578.209700,1.000000,1,-1.769700
GW-20,9652.000000,2276951.306096,10433789.578126,12,6568.260000,6578.383860,1.000000,1,-10.123860
GW-20,10023.000000,2276951.306096,10433789.578126,12,6567.220000,6577.964468,1.000000,1,-10.744468
GW-20,10386.000000,2276951.306096,10433789.578126,12,6569.500000,6577.847956,1.000000,1,-8.347956
GW-20,10729.000000,2276951.306096,10433789.578126,12,6564.730000,6577.097551,1.000000,1,-12.367551
GW-20,11155.000000,2276951.306096,10433789.578126,12,6562.450000,6576.434494,1.000000,1,-13.984494
GW-20,11296.000000,2276951.306096,10433789.578126,12,6566.750000,6576.495985,1.000000,1,-9.745985
GW-20A,11491.000000,2276957.183291,10433789.031615,12,6575.710000,6577.216857,1.000000,1,-1.506857
GW-20A,11617.000000,2276957.183291,10433789.031615,12,6575.110000,6577.745858,1.000000,1,-2.635858
H-10,3774.000000,2280194.353810,10433448.868999,12,6701.000000,6587.864749,1.000000,1,113.135251
H-10,4150.000000,2280194.353810,10433448.868999,12,6687.170000,6588.711638,1.000000,1,98.458362
H-10,4516.000000,2280194.353810,10433448.868999,12,6698.250000,6588.819372,1.000000,1,109.430628
H-10,4881.000000,2280194.353810,10433448.868999,12,6702.760000,6589.092194,1.000000,1,113.667806
H-10,5235.000000,2280194.353810,10433448.868999,12,6708.750000,6589.546689,1.000000,1,119.203311
H-10,5600.000000,2280194.353810,10433448.868999,12,6710.300000,6590.375000,1.000000,1,119.925000
H-10,5966.000000,2280194.353810,10433448.868999,12,6716.440000,6591.125514,1.000000,1,125.314486
H-10,6315.000000,2280194.353810,10433448.868999,12,6695.150000,6591.076262,1.000000,1,104.073738
H-10,6757.000000,2280194.353810,10433448.868999,12,6660.360000,6590.737319,1.000000,1,69.622681
H-10,7031.000000,2280194.353810,10433448.868999,12,6640.350000,6590.453619,1.000000,1,49.896381
H-10,7397.000000,2280194.353810,10433448.868999,12,6624.290000,6590.303604,1.000000,1,33.986396
H-10,7670.000000,2280194.353810,10433448.868999,12,6612.210000,6590.842285,1.000000,1,21.367715
H-10,8218.000000,2280194.353810,10433448.868999,12,6595.330000,6590.625954,1.000000,1,4.704046
H-10,8522.000000,2280194.353810,10433448.868999,12,6592.730000,6590.298177,1.000000,1,2.431823
H-10,8888.000000,2280194.353810,10433448.868999,12,6592.090000,6589.865478,1.000000,1,2.224522
H-10,9314.000000,2280194.353810,10433448.868999,12,6591.330000,6589.328691,1.000000,1,2.001309
H-10,9679.000000,2280194.353810,10433448.868999,12,6590.150000,6588.859232,1.000000,1,1.290768
H-10,9800.000000,2280194.353810,10433448.868999,12,6590.350000,6588.706428,1.000000,1,1.643572
H-10,10410.000000,2280194.353810,10433448.868999,12,6589.380000,6587.927578,1.000000,1,1.452422
H-10,10714.000000,2280194.353810,10433448.868999,12,6589.040000,6587.524279,1.000000,1,1.515721
H-10,10865.000000,2280194.353810,10433448.868999,12,6588.620000,6587.315612,1.000000,1,1.304388
H-10,11297.000000,2280194.353810,10433448.868999,12,6588.550000,6586.707259,1.000000,1,1.842741
H-11,6757.000000,2282027.088582,10432290.822169,12,6567.830000,6595.030327,1.000000,1,-27.200327
H-11,7031.000000,2282027.088582,10432290.822169,12,6569.640000,6594.764798,1.000000,1,-25.124798
H-11,7397.000000,2282027.088582,10432290.822169,12,6571.340000,6594.633615,1.000000,1,-23.293615
H-11,7670.000000,2282027.088582,10432290.822169,12,6571.380000,6595.192383,1.000000,1,-23.812383
H-11,8218.000000,2282027.088582,10432290.822169,12,6571.970000,6595.011478,1.000000,1,-23.041478
H-11,8522.000000,2282027.088582,10432290.822169,12,6575.000000,6594.683431,1.000000,1,-19.683431
H-11,8888.000000,2282027.088582,10432290.822169,12,6575.360000,6594.215859,1.000000,1,-18.855859
H-11,9314.000000,2282027.088582,10432290.822169,12,6576.340000,6593.619872,1.000000,1,-17.279872
H-11,9465.000000,2282027.088582,10432290.822169,12,6576.240000,6593.398479,1.000000,1,-17.158479
H-11,10044.000000,2282027.088582,10432290.822169,12,6576.240000,6592.484131,1.000000,1,-16.244131
H-11,10410.000000,2282027.088582,10432290.822169,12,6577.240000,6591.885162,1.000000,1,-14.645162
H-11,10714.000000,2282027.088582,10432290.822169,12,6577.220000,6591.384870,1.000000,1,-14.164870
H-11,10865.000000,2282027.088582,10432290.822169,12,6577.510000,6591.137216,1.000000,1,-13.627216
H-14,6301.000000,2277238.145960,10431852.458835,12,6612.600000,6588.814381,1.000000,1,23.785619
H-14,6757.000000,2277238.145960,10431852.458835,12,6612.370000,6588.400059,1.000000,1,23.969941
H-14,7031.000000,2277238.145960,10431852.458835,12,6611.760000,6588.259413,1.000000,1,23.500587
H-14,7397.000000,2277238.145960,10431852.458835,12,6611.180000,6588.076383,1.000000,1,23.103617
H-14,7670.000000,2277238.145960,10431852.458835,12,6611.520000,6587.708984,1.000000,1,23.811016
H-14,8218.000000,2277238.145960,10431852.458835,12,6600.000000,6588.671648,1.000000,1,11.328352
H-14,8522.000000,2277238.145960,10431852.458835,12,6600.000000,6588.427734,1.000000,1,11.572266
H-14,8888.000000,2277238.145960,10431852.458835,12,6601.000000,6588.280429,1.000000,1,12.719571
H-14,9314.000000,2277238.145960,10431852.458835,12,6602.800000,6588.247239,1.000000,1,14.552761
H-14,9679.000000,2277238.145960,10431852.458835,12,6603.000000,6588.185453,1.000000,1,14.814547
H-14,9800.000000,2277238.145960,10431852.458835,12,6611.000000,6588.162792,1.000000,1,22.837208
H-17,6301.000000,2278063.891491,10431125.243951,12,6561.450000,6616.885369,1.000000,1,-55.435369
H-17,6757.000000,2278063.891491,10431125.243951,12,6553.120000,6616.881833,1.000000,1,-63.761833
H-17,7031.000000,2278063.891491,10431125.243951,12,6552.580000,6616.880737,1.000000,1,-64.300737
H-17,7397.000000,2278063.891491,10431125.243951,12,6551.940000,6616.883571,1.000000,1,-64.943571
H-17,7670.000000,2278063.891491,10431125.243951,12,6551.800000,6616.893066,1.000000,1,-65.093066
H-17,8218.000000,2278063.891491,10431125.243951,12,6551.440000,6616.884759,1.000000,1,-65.444759
H-17,8522.000000,2278063.891491,10431125.243951,12,6550.900000,6616.881999,1.000000,1,-65.981999
H-17,8888.000000,2278063.891491,10431125.243951,12,6550.700000,6616.881348,1.000000,1,-66.181348
H-17,9314.000000,2278063.891491,10431125.243951,12,6551.880000,6616.881103,1.000000,1,-65.001103
H-17,9679.000000,2278063.891491,10431125.243951,12,6550.520000,6616.880370,1.000000,1,-66.360370
H-17,9800.000000,2278063.891491,10431125.243951,12,6550.600000,6616.880046,1.000000,1,-66.280046
H-17,10410.000000,2278063.891491,10431125.243951,12,6549.900000,6616.879638,1.000000,1,-66.979638
H-17,10714.000000,2278063.891491,10431125.243951,12,6549.180000,6616.879231,1.000000,1,-67.699231
H-17,10865.000000,2278063.891491,10431125.243951,12,6549.350000,6616.879029,1.000000,1,-67.529029
H-2,6301.000000,2281458.872312,10429282.277987,12,6712.700000,6664.143171,1.000000,1,48.556829
H-2,6757.000000,2281458.872312,10429282.277987,12,6711.240000,6661.519680,1.000000,1,49.720320
H-2,7031.000000,2281458.872312,10429282.277987,12,6710.660000,6660.309354,1.000000,1,50.350646
H-2,7397.000000,2281458.872312,10429282.277987,12,6710.200000,6660.505758,1.000000,1,49.694242
H-2,7670.000000,2281458.872312,10429282.277987,12,6710.120000,6663.623535,1.000000,1,46.496465
H-2,8218.000000,2281458.872312,10429282.277987,12,6710.100000,6662.208877,1.000000,1,47.891123
H-2,8522.000000,2281458.872312,10429282.277987,12,6710.100000,6660.994141,1.000000,1,49.105859
H-2,8888.000000,2281458.872312,10429282.277987,12,6710.400000,6659.966695,1.000000,1,50.433305
H-2,9314.000000,2281458.872312,10429282.277987,12,6709.880000,6657.704057,1.000000,1,52.175943
H-2,9679.000000,2281458.872312,10429282.277987,12,6710.500000,6655.821535,1.000000,1,54.678465
H-2,9800.000000,2281458.872312,10429282.277987,12,6711.200000,6655.703857,1.000000,1,55.496143
H-2,10410.000000,2281458.872312,10429282.277987,12,6709.400000,6654.900308,1.000000,1,54.499692
H-2,10714.000000,2281458.872312,10429282.277987,12,6710.500000,6654.696137,1.000000,1,55.803863
H-2,10865.000000,2281458.872312,10429282.277987,12,6710.520000,6654.700783,1.000000,1,55.819217
H-3,6757.000000,2282055.392197,10428436.037240,12,6660.200000,6700.512523,1.000000,1,-40.312523
H-3,7031.000000,2282055.392197,10428436.037240,12,6674.240000,6699.361096,1.000000,1,-25.121096
H-3,7397.000000,2282055.392197,10428436.037240,12,6674.710000,6699.880549,1.000000,1,-25.170549
H-3,7670.000000,2282055.392197,10428436.037240,12,6675.050000,6703.188965,1.000000,1,-28.138965
H-3,8218.000000,2282055.392197,10428436.037240,12,6674.120000,6701.899979,1.000000,1,-27.779979
H-3,8522.000000,2282055.392197,10428436.037240,12,6677.570000,6700.548014,1.000000,1,-22.978014
H-3,8888.000000,2282055.392197,10428436.037240,12,6678.570000,6699.130641,1.000000,1,-20.560641
H-3,9314.000000,2282055.392197,10428436.037240,12,6679.850000,6699.246111,1.000000,1,-19.396111
H-3,9679.000000,2282055.392197,10428436.037240,12,6677.610000,6699.433604,1.000000,1,-21.823604
H-3,9800.000000,2282055.392197,10428436.037240,12,6681.250000,6699.377112,1.000000,1,-18.127112
H-3,10410.000000,2282055.392197,10428436.037240,12,6681.600000,6698.902427,1.000000,1,-17.302427
H-3,10714.000000,2282055.392197,10428436.037240,12,6661.040000,6699.152619,1.000000,1,-38.112619
H-3,10865.000000,2282055.392197,10428436.037240,12,6683.450000,6699.424917,1.000000,1,-15.974917
H-38,3785.000000,2279010.340616,10432035.664661,12,6627.000000,6589.760405,1.000000,1,37.239595
H-38,4150.000000,2279010.340616,10432035.664661,12,6626.500000,6590.948241,1.000000,1,35.551759
H-38,4516.000000,2279010.340616,10432035.664661,12,6627.190000,6590.979772,1.000000,1,36.210228
H-38,4881.000000,2279010.340616,10432035.664661,12,6626.470000,6591.130758,1.000000,1,35.339242
H-38,5235.000000,2279010.340616,10432035.664661,12,6625.710000,6591.535940,1.000000,1,34.174060
H-38,5600.000000,2279010.340616,10432035.664661,12,6625.810000,6592.349284,1.000000,1,33.460716
H-38,5966.000000,2279010.340616,10432035.664661,12,6625.260000,6592.990994,1.000000,1,32.269006
H-38,6301.000000,2279010.340616,10432035.664661,12,6625.180000,6592.673504,1.000000,1,32.506496
H-38,6757.000000,2279010.340616,10432035.664661,12,6619.630000,6591.854279,1.000000,1,27.775721
H-38,7031.000000,2279010.340616,10432035.664661,12,6616.560000,6591.335721,1.000000,1,25.224279
H-38,7397.000000,2279010.340616,10432035.664661,12,6614.350000,6591.060711,1.000000,1,23.289289
H-38,7670.000000,2279010.340616,10432035.664661,12,6613.070000,6591.787109,1.000000,1,21.282891
H-38,8218.000000,2279010.340616,10432035.664661,12,6610.770000,6591.664608,1.000000,1,19.105392
H-38,8522.000000,2279010.340616,10432035.664661,12,6609.390000,6591.198568,1.000000,1,18.191432
H-38,8888.000000,2279010.340616,10432035.664661,12,6608.490000,6590.557885,1.000000,1,17.932115
H-38,9314.000000,2279010.340616,10432035.664661,12,6606.830000,6589.877403,1.000000,1,16.952597
H-38,9679.000000,2279010.340616,10432035.664661,12,6606.050000,6589.322003,1.000000,1,16.727997
H-38,9800.000000,2279010.340616,10432035.664661,12,6606.170000,6589.140387,1.000000,1,17.029613
H-38,10410.000000,2279010.340616,10432035.664661,12,6605.010000,6588.252938,1.000000,1,16.757062
H-38,10714.000000,2279010.340616,10432035.664661,12,6605.160000,6587.815117,1.000000,1,17.344883
H-38,10865.000000,2279010.340616,10432035.664661,12,6605.370000,6587.599581,1.000000,1,17.770419
H-43,6301.000000,2279697.725822,10430457.181222,12,6659.600000,6627.023590,1.000000,1,32.576410
H-43,6757.000000,2279697.725822,10430457.181222,12,6657.420000,6626.028247,1.000000,1,31.391753
H-43,7031.000000,2279697.725822,10430457.181222,12,6656.140000,6625.464590,1.000000,1,30.675410
H-43,7397.000000,2279697.725822,10430457.181222,12,6656.530000,6625.130096,1.000000,1,31.399904
H-43,7670.000000,2279697.725822,10430457.181222,12,6659.110000,6625.740723,1.000000,1,33.369277
H-43,8218.000000,2279697.725822,10430457.181222,12,6655.990000,6625.743746,1.000000,1,30.246254
H-43,8522.000000,2279697.725822,10430457.181222,12,6659.510000,6625.294922,1.000000,1,34.215078
H-43,8888.000000,2279697.725822,10430457.181222,12,6658.670000,6624.649320,1.000000,1,34.020680
H-43,9314.000000,2279697.725822,10430457.181222,12,6661.580000,6624.003055,1.000000,1,37.576945
H-43,9679.000000,2279697.725822,10430457.181222,12,6661.080000,6623.587603,1.000000,1,37.492397
H-43,9800.000000,2279697.725822,10430457.181222,12,6661.460000,6623.458917,1.000000,1,38.001083
H-43,10410.000000,2279697.725822,10430457.181222,12,6661.260000,6622.880173,1.000000,1,38.379827
H-43,10714.000000,2279697.725822,10430457.181222,12,6662.020000,6622.628332,1.000000,1,39.391668
H-43,10865.000000,2279697.725822,10430457.181222,12,6660.660000,6622.515818,1.000000,1,38.144182
H-48,6301.000000,2277619.709463,10433809.113238,12,6591.160000,6584.382109,1.000000,1,6.777891
H-48,6757.000000,2277619.709463,10433809.113238,12,6590.290000,6583.913483,1.000000,1,6.376517
H-48,7031.000000,2277619.709463,10433809.113238,12,6589.080000,6583.442551,1.000000,1,5.637449
H-48,7397.000000,2277619.709463,10433809.113238,12,6587.840000,6583.090521,1.000000,1,4.749479
H-48,7670.000000,2277619.709463,10433809.113238,12,6587.460000,6583.559082,1.000000,1,3.900918
H-48,8218.000000,2277619.709463,10433809.113238,12,6587.440000,6582.956115,1.000000,1,4.483885
H-48,8522.000000,2277619.709463,10433809.113238,12,6584.840000,6582.879883,1.000000,1,1.960117
H-48,8888.000000,2277619.709463,10433809.113238,12,6583.560000,6582.436826,1.000000,1,1.123174
H-48,9314.000000,2277619.709463,10433809.113238,12,6582.060000,6581.905164,1.000000,1,0.154836
H-48,9679.000000,2277619.709463,10433809.113238,12,6580.720000,6581.707822,1.000000,1,-0.987822
H-48,9800.000000,2277619.709463,10433809.113238,12,6581.440000,6581.603740,1.000000,1,-0.163740
H-48,10410.000000,2277619.709463,10433809.113238,12,6580.820000,6581.065901,1.000000,1,-0.245901
H-48,10714.000000,2277619.709463,10433809.113238,12,6584.810000,6580.558768,1.000000,1,4.251232
H-48,10865.000000,2277619.709463,10433809.113238,12,6579.520000,6580.268896,1.000000,1,-0.748896
H-49,3785.000000,2276838.478610,10431352.480917,12,6549.000000,6548.327785,1.000000,1,0.672215
H-49,4139.000000,2276838.478610,10431352.480917,12,6562.000000,6549.535807,1.000000,1,12.464193
H-49,4505.000000,2276838.478610,10431352.480917,12,6562.000000,6549.693940,1.000000,1,12.306060
H-49,4870.000000,2276838.478610,10431352.480917,12,6552.000000,6549.905668,1.000000,1,2.094332
H-49,5143.000000,2276838.478610,10431352.480917,12,6547.000000,6550.263351,1.000000,1,-3.263351
H-49,5600.000000,2276838.478610,10431352.480917,12,6549.000000,6551.500000,1.000000,1,-2.500000
H-49,5966.000000,2276838.478610,10431352.480917,12,6549.790000,6552.454385,1.000000,1,-2.664385
H-52,6301.000000,2279644.340577,10428956.085457,12,6608.100000,6609.253466,1.000000,1,-1.153466
H-52,6757.000000,2279644.340577,10428956.085457,12,6610.400000,6608.760809,1.000000,1,1.639191
H-52,7031.000000,2279644.340577,10428956.085457,12,6609.860000,6608.364151,1.000000,1,1.495849
H-52,7397.000000,2279644.340577,10428956.085457,12,6609.020000,6607.997217,1.000000,1,1.022783
H-52,7670.000000,2279644.340577,10428956.085457,12,6609.200000,6608.272949,1.000000,1,0.927051
H-52,8218.000000,2279644.340577,10428956.085457,12,6609.120000,6608.103326,1.000000,1,1.016674
H-52,8522.000000,2279644.340577,10428956.085457,12,6612.600000,6607.958008,1.000000,1,4.641992
H-52,8888.000000,2279644.340577,10428956.085457,12,6612.840000,6607.674120,1.000000,1,5.165880
H-52,9314.000000,2279644.340577,10428956.085457,12,6713.160000,6607.141595,1.000000,1,106.018405
H-52,9679.000000,2279644.340577,10428956.085457,12,6619.380000,6606.621874,1.000000,1,12.758126
H-52,9800.000000,2279644.340577,10428956.085457,12,6619.900000,6606.456120,1.000000,1,13.443880
H-52,10410.000000,2279644.340577,10428956.085457,12,6620.020000,6605.882168,1.000000,1,14.137832
H-52,10500.000000,2279644.340577,10428956.085457,12,6620.140000,6605.810049,1.000000,1,14.329951
H-52,10865.000000,2279644.340577,10428956.085457,12,6620.980000,6605.578558,1.000000,1,15.401442
H-54,2739.000000,2276452.449033,10433713.675038,12,6604.000000,6582.260986,1.000000,1,21.739014
H-54,3134.000000,2276452.449033,10433713.675038,12,6597.000000,6582.082631,1.000000,1,14.917369
H-54,3470.000000,2276452.449033,10433713.675038,12,6591.000000,6582.334383,1.000000,1,8.665617
H-54,3652.000000,2276452.449033,10433713.675038,12,6579.000000,6582.657227,1.000000,1,-3.657227
H-55,2739.000000,2275927.219562,10434264.760047,12,6587.000000,6579.520020,1.000000,1,7.479980
H-55,3134.000000,2275927.219562,10434264.760047,12,6586.000000,6579.328991,1.000000,1,6.671009
H-55,3308.000000,2275927.219562,10434264.760047,12,6588.000000,6579.294805,1.000000,1,8.705195
H-55,3652.000000,2275927.219562,10434264.760047,12,6587.000000,6579.988770,1.000000,1,7.011230
H-55,4200.000000,2275927.219562,10434264.760047,12,6553.000000,6580.844971,1.000000,1,-27.844971
H-55,4505.000000,2275927.219562,10434264.760047,12,6584.950000,6580.553843,1.000000,1,4.396157
H-55,4870.000000,2275927.219562,10434264.760047,12,6584.130000,6580.256407,1.000000,1,3.873593
H-55,5296.000000,2275927.219562,10434264.760047,12,6583.530000,6580.309923,1.000000,1,3.220077
H-55,5631.000000,2275927.219562,10434264.760047,12,6583.920000,6580.708932,1.000000,1,3.211068
H-55,5966.000000,2275927.219562,10434264.760047,12,6586.690000,6581.033386,1.000000,1,5.656614
H-55,6320.000000,2275927.219562,10434264.760047,12,6585.720000,6580.818022,1.000000,1,4.901978
H-55,6757.000000,2275927.219562,10434264.760047,12,6585.070000,6579.965165,1.000000,1,5.104835
H-55,7031.000000,2275927.219562,10434264.760047,12,6584.300000,6579.061796,1.000000,1,5.238204
H-55,7397.000000,2275927.219562,10434264.760047,12,6583.640000,6578.174347,1.000000,1,5.465653
H-55,7670.000000,2275927.219562,10434264.760047,12,6583.300000,6578.274414,1.000000,1,5.025586
H-55,8218.000000,2275927.219562,10434264.760047,12,6581.820000,6577.402547,1.000000,1,4.417453
H-55,8522.000000,2275927.219562,10434264.760047,12,6581.120000,6576.667806,1.000000,1,4.452194
H-55,8888.000000,2275927.219562,10434264.760047,12,6580.540000,6575.871727,1.000000,1,4.668273
H-55,9314.000000,2275927.219562,10434264.760047,12,6580.000000,6575.191369,1.000000,1,4.808631
H-55,9679.000000,2275927.219562,10434264.760047,12,6578.780000,6574.908686,1.000000,1,3.871314
H-55,9800.000000,2275927.219562,10434264.760047,12,6579.500000,6574.848309,1.000000,1,4.651691
H-55,10410.000000,2275927.219562,10434264.760047,12,6578.850000,6574.312730,1.000000,1,4.537270
H-55,10714.000000,2275927.219562,10434264.760047,12,6578.500000,6573.755241,1.000000,1,4.744759
H-55,10865.000000,2275927.219562,10434264.760047,12,6578.330000,6573.401537,1.000000,1,4.928463
H-56,2739.000000,2275435.321485,10434308.521084,12,6590.000000,6578.977539,1.000000,1,11.022461
H-56,3134.000000,2275435.321485,10434308.521084,12,6589.000000,6578.732318,1.000000,1,10.267682
H-56,3470.000000,2275435.321485,10434308.521084,12,6588.000000,6579.107984,1.000000,1,8.892016
H-56,3682.000000,2275435.321485,10434308.521084,12,6587.000000,6579.676223,1.000000,1,7.323777
H-56,4139.000000,2275435.321485,10434308.521084,12,6519.000000,6580.720378,1.000000,1,-61.720378
H-56,4505.000000,2275435.321485,10434308.521084,12,6588.000000,6580.601458,1.000000,1,7.398542
H-56,4870.000000,2275435.321485,10434308.521084,12,6586.000000,6580.520494,1.000000,1,5.479506
H-56,5235.000000,2275435.321485,10434308.521084,12,6586.000000,6580.605075,1.000000,1,5.394925
H-56,5600.000000,2275435.321485,10434308.521084,12,6586.000000,6580.993978,1.000000,1,5.006022
H-56,5966.000000,2275435.321485,10434308.521084,12,6587.010000,6581.278977,1.000000,1,5.731023
H-56,6366.000000,2275435.321485,10434308.521084,12,6587.920000,6580.828730,1.000000,1,7.091270
H-56,6712.000000,2275435.321485,10434308.521084,12,6587.100000,6580.301760,1.000000,1,6.798240
H-56,7131.000000,2275435.321485,10434308.521084,12,6586.340000,6579.504002,1.000000,1,6.835998
H-56,7463.000000,2275435.321485,10434308.521084,12,6585.480000,6579.289879,1.000000,1,6.190121
H-56,7860.000000,2275435.321485,10434308.521084,12,6584.800000,6579.406397,1.000000,1,5.393603
H-56,8232.000000,2275435.321485,10434308.521084,12,6583.920000,6579.113450,1.000000,1,4.806550
H-56,8517.000000,2275435.321485,10434308.521084,12,6583.370000,6578.819292,1.000000,1,4.550708
H-56,8955.000000,2275435.321485,10434308.521084,12,6582.820000,6578.455962,1.000000,1,4.364038
H-56,9343.000000,2275435.321485,10434308.521084,12,6582.320000,6578.185580,1.000000,1,4.134420
H-56,9654.000000,2275435.321485,10434308.521084,12,6581.800000,6577.985124,1.000000,1,3.814876
H-56,10022.000000,2275435.321485,10434308.521084,12,6580.820000,6577.794548,1.000000,1,3.025452
H-56,10392.000000,2275435.321485,10434308.521084,12,6581.690000,6577.549430,1.000000,1,4.140570
H-56,10731.000000,2275435.321485,10434308.521084,12,6581.210000,6577.233813,1.000000,1,3.976187
H-56,11159.000000,2275435.321485,10434308.521084,12,6581.210000,6576.972341,1.000000,1,4.237659
H-56,11494.000000,2275435.321485,10434308.521084,12,6580.820000,6576.900940,1.000000,1,3.919060
H-56,11624.000000,2275435.321485,10434308.521084,12,6580.200000,6576.882903,1.000000,1,3.317097
H-57,2739.000000,2275551.691651,10433765.383388,12,6593.000000,6584.124512,1.000000,1,8.875488
H-57,3134.000000,2275551.691651,10433765.383388,12,6593.000000,6583.965316,1.000000,1,9.034684
H-57,3308.000000,2275551.691651,10433765.383388,12,6594.000000,6583.991832,1.000000,1,10.008168
H-6,6301.000000,2279420.898104,10431766.232202,12,6621.540000,6594.152213,1.000000,1,27.387787
H-6,6757.000000,2279420.898104,10431766.232202,12,6617.690000,6593.120838,1.000000,1,24.569162
